file,best_clique,ants_per_v,final_std,alpha,tmin,tmax,maxCycles,evaporation_rate,p_runs_away_from_maximum,iterations_to_reach_80pct
easy,12.0,0.05,0.31559467676119,1.1,0.5,3.0,100,0.98,0.96,98
easy,12.0,0.05,0.3370459909270545,1.1,0.5,3.0,100,0.99,0.98,98
easy,12.0,0.05,0.2799999999999999,2.0,0.5,3.0,100,0.8,0.98,99
easy,12.0,0.05,0.3249615361854385,2.0,0.5,3.0,100,0.9,0.12,78
easy,12.0,0.05,0.3370459909270545,2.0,0.5,3.0,100,0.95,0.98,91
easy,12.0,0.05,0.3979949748426479,2.0,0.5,3.0,100,0.98,0.94,99
easy,12.0,0.05,0.2999999999999999,2.0,0.5,3.0,100,0.99,0.1,58
easy,12.0,0.05,0.3605551275463988,0.0,0.5,6.0,100,0.8,0.98,97
easy,12.0,0.05,0.3605551275463988,0.0,0.5,6.0,100,0.9,0.98,97
easy,12.0,0.05,0.3605551275463988,0.0,0.5,6.0,100,0.95,0.98,97
easy,12.0,0.05,0.3605551275463988,0.0,0.5,6.0,100,0.98,0.98,97
easy,12.0,0.05,0.3605551275463988,0.0,0.5,6.0,100,0.99,0.98,97
easy,12.0,0.05,0.2712931993250106,0.75,0.5,6.0,100,0.8,0.08,61
easy,11.0,0.05,0.3249615361854384,0.75,0.5,6.0,100,0.9,0.12,66
easy,12.0,0.05,0.2712931993250108,0.75,0.5,6.0,100,0.95,0.08,65
easy,12.0,0.05,0.3815756805667784,0.75,0.5,6.0,100,0.98,0.98,90
easy,12.0,0.05,0.244131112314674,0.75,0.5,6.0,100,0.99,0.98,99
easy,12.0,0.05,0.2374868417407583,0.98,0.5,6.0,100,0.8,0.06,55
easy,12.0,0.05,0.3440930106817049,0.98,0.5,6.0,100,0.9,0.96,99
easy,12.0,0.05,0.3605551275463988,0.98,0.5,6.0,100,0.95,0.98,100
easy,12.0,0.05,0.2712931993250109,0.98,0.5,6.0,100,0.98,0.08,63
easy,12.0,0.05,0.4123105625617659,0.98,0.5,6.0,100,0.99,0.96,92
easy,12.0,0.05,0.2374868417407583,1.0,0.5,6.0,100,0.8,0.06,60
easy,12.0,0.05,0.3155946767611899,1.0,0.5,6.0,100,0.9,0.96,88
easy,11.0,0.05,0.244131112314674,1.0,0.5,6.0,100,0.95,0.98,100
easy,12.0,0.05,0.3104834939252004,1.0,0.5,6.0,100,0.98,0.98,92
easy,12.0,0.05,0.4308131845707607,1.0,0.5,6.0,100,0.99,0.96,99
easy,12.0,0.05,0.4123105625617659,1.1,0.5,6.0,100,0.8,0.96,89
easy,12.0,0.05,0.3104834939252004,1.1,0.5,6.0,100,0.9,0.98,97
easy,12.0,0.05,0.3440930106817049,1.1,0.5,6.0,100,0.95,0.96,94
easy,12.0,0.05,0.3440930106817049,1.1,0.5,6.0,100,0.98,0.96,93
easy,12.0,0.05,0.3,1.1,0.5,6.0,100,0.99,0.1,76
easy,12.0,0.05,0.3249615361854386,2.0,0.5,6.0,100,0.8,0.12,65
easy,12.0,0.05,0.2799999999999999,2.0,0.5,6.0,100,0.9,0.98,88
easy,12.0,0.05,0.2799999999999999,2.0,0.5,6.0,100,0.95,0.98,93
easy,11.0,0.05,0.4004996878900158,2.0,0.5,6.0,100,0.98,0.98,90
easy,12.0,0.05,0.3469870314579495,2.0,0.5,6.0,100,0.99,0.14,67
easy,12.0,0.05,0.3605551275463988,0.0,0.5,8.0,100,0.8,0.98,97
easy,12.0,0.05,0.3605551275463988,0.0,0.5,8.0,100,0.9,0.98,97
easy,12.0,0.05,0.3605551275463988,0.0,0.5,8.0,100,0.95,0.98,97
easy,12.0,0.05,0.3605551275463988,0.0,0.5,8.0,100,0.98,0.98,97
easy,12.0,0.05,0.3605551275463988,0.0,0.5,8.0,100,0.99,0.98,97
easy,12.0,0.05,0.3370459909270544,0.75,0.5,8.0,100,0.8,0.98,94
easy,12.0,0.05,0.2,0.75,0.5,8.0,100,0.9,0.98,100
easy,12.0,0.05,0.3249615361854386,0.75,0.5,8.0,100,0.95,0.12,64
easy,12.0,0.05,0.244131112314674,0.75,0.5,8.0,100,0.98,0.98,100
easy,12.0,0.05,0.3104834939252006,0.75,0.5,8.0,100,0.99,0.98,94
easy,12.0,0.05,0.2712931993250107,0.98,0.5,8.0,100,0.8,0.08,57
easy,12.0,0.05,0.1399999999999999,0.98,0.5,8.0,100,0.9,0.02,56
easy,12.0,0.05,0.3815756805667784,0.98,0.5,8.0,100,0.95,0.98,94
easy,12.0,0.05,0.3104834939252007,0.98,0.5,8.0,100,0.98,0.98,92
easy,12.0,0.05,0.2712931993250108,0.98,0.5,8.0,100,0.99,0.08,68
easy,12.0,0.05,0.2374868417407583,1.0,0.5,8.0,100,0.8,0.06,56
easy,11.0,0.05,0.3104834939252004,1.0,0.5,8.0,100,0.9,0.98,94
easy,12.0,0.05,0.2712931993250108,1.0,0.5,8.0,100,0.95,0.08,68
easy,12.0,0.05,0.1399999999999999,1.0,0.5,8.0,100,0.98,0.02,56
easy,12.0,0.05,0.3249615361854386,1.0,0.5,8.0,100,0.99,0.12,64
easy,12.0,0.05,0.4176122603564219,1.1,0.5,8.0,100,0.8,0.98,99
easy,12.0,0.05,0.3155946767611899,1.1,0.5,8.0,100,0.9,0.96,96
easy,12.0,0.05,0.2374868417407583,1.1,0.5,8.0,100,0.95,0.06,63
easy,12.0,0.05,0.2712931993250106,1.1,0.5,8.0,100,0.98,0.08,52
easy,12.0,0.05,0.3104834939252005,1.1,0.5,8.0,100,0.99,0.98,98
easy,12.0,0.05,0.3104834939252007,2.0,0.5,8.0,100,0.8,0.98,98
easy,12.0,0.05,0.3104834939252005,2.0,0.5,8.0,100,0.9,0.98,85
easy,11.0,0.05,0.3440930106817049,2.0,0.5,8.0,100,0.95,0.96,100
easy,11.0,0.05,0.4123105625617659,2.0,0.5,8.0,100,0.98,0.96,98
easy,12.0,0.05,0.3104834939252007,2.0,0.5,8.0,100,0.99,0.98,89
easy,12.0,0.05,0.4142463035441596,0.0,0.01,2.0,500,0.8,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,2.0,500,0.9,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,2.0,500,0.95,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,2.0,500,0.98,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,2.0,500,0.99,0.78,469
easy,13.0,0.05,0.4664761515876239,0.75,0.01,2.0,500,0.8,0.68,499
easy,12.0,0.05,0.4664761515876238,0.75,0.01,2.0,500,0.9,0.68,443
easy,12.0,0.05,0.4995998398718719,0.75,0.01,2.0,500,0.95,0.52,497
easy,12.0,0.05,0.4963869458396345,0.75,0.01,2.0,500,0.98,0.44,499
easy,13.0,0.05,0.4664761515876238,0.75,0.01,2.0,500,0.99,0.68,499
easy,12.0,0.05,0.4800000000000002,0.98,0.01,2.0,500,0.8,0.64,464
easy,12.0,0.05,0.4898979485566355,0.98,0.01,2.0,500,0.9,0.6,405
easy,13.0,0.05,0.499599839871872,0.98,0.01,2.0,500,0.95,0.48,441
easy,12.0,0.05,0.4800000000000002,0.98,0.01,2.0,500,0.98,0.36,494
easy,12.0,0.05,0.4983974317750844,0.98,0.01,2.0,500,0.99,0.46,494
easy,12.0,0.05,0.4935585071701225,1.0,0.01,2.0,500,0.8,0.58,439
easy,12.0,0.05,0.4983974317750844,1.0,0.01,2.0,500,0.9,0.54,432
easy,13.0,0.05,0.4983974317750844,1.0,0.01,2.0,500,0.95,0.46,498
easy,12.0,0.05,0.4963869458396345,1.0,0.01,2.0,500,0.98,0.44,484
easy,13.0,0.05,0.4935585071701224,1.0,0.01,2.0,500,0.99,0.58,499
easy,13.0,0.05,0.4898979485566355,1.1,0.01,2.0,500,0.8,0.6,432
easy,12.0,0.05,0.4737087712930806,1.1,0.01,2.0,500,0.9,0.66,403
easy,13.0,0.05,0.4983974317750844,1.1,0.01,2.0,500,0.95,0.46,489
easy,13.0,0.05,0.4963869458396345,1.1,0.01,2.0,500,0.98,0.44,437
easy,13.0,0.05,0.4963869458396345,1.1,0.01,2.0,500,0.99,0.56,483
easy,13.0,0.05,0.4800000000000002,2.0,0.01,2.0,500,0.8,0.64,467
easy,12.0,0.05,0.4853864439804641,2.0,0.01,2.0,500,0.9,0.62,425
easy,13.0,0.05,0.4898979485566355,2.0,0.01,2.0,500,0.95,0.6,479
easy,12.0,0.05,0.4737087712930806,2.0,0.01,2.0,500,0.98,0.66,478
easy,12.0,0.05,0.4898979485566355,2.0,0.01,2.0,500,0.99,0.6,464
easy,12.0,0.05,0.4142463035441596,0.0,0.01,3.0,500,0.8,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,3.0,500,0.9,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,3.0,500,0.95,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,3.0,500,0.98,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,3.0,500,0.99,0.78,469
easy,13.0,0.05,0.438634243989226,0.75,0.01,3.0,500,0.8,0.74,486
easy,13.0,0.05,0.4853864439804641,0.75,0.01,3.0,500,0.9,0.62,478
easy,12.0,0.05,0.458257569495584,0.75,0.01,3.0,500,0.95,0.7,460
easy,12.0,0.05,0.4983974317750844,0.75,0.01,3.0,500,0.98,0.54,491
easy,13.0,0.05,0.4142463035441594,0.75,0.01,3.0,500,0.99,0.78,495
easy,13.0,0.05,0.4898979485566355,0.98,0.01,3.0,500,0.8,0.6,498
easy,12.0,0.05,0.4935585071701224,0.98,0.01,3.0,500,0.9,0.58,486
easy,12.0,0.05,0.499599839871872,0.98,0.01,3.0,500,0.95,0.52,468
easy,13.0,0.05,0.5,0.98,0.01,3.0,500,0.98,0.5,482
easy,13.0,0.05,0.4737087712930805,0.98,0.01,3.0,500,0.99,0.66,500
easy,12.0,0.05,0.4935585071701225,1.0,0.01,3.0,500,0.8,0.58,499
easy,12.0,0.05,0.4853864439804641,1.0,0.01,3.0,500,0.9,0.62,495
easy,12.0,0.05,0.4386342439892261,1.0,0.01,3.0,500,0.95,0.74,420
easy,12.0,0.05,0.5,1.0,0.01,3.0,500,0.98,0.5,425
easy,12.0,0.05,0.4898979485566355,1.0,0.01,3.0,500,0.99,0.6,487
easy,13.0,0.05,0.499599839871872,1.1,0.01,3.0,500,0.8,0.48,481
easy,13.0,0.05,0.4963869458396345,1.1,0.01,3.0,500,0.9,0.56,478
easy,13.0,0.05,0.4935585071701225,1.1,0.01,3.0,500,0.95,0.58,494
easy,12.0,0.05,0.4995998398718719,1.1,0.01,3.0,500,0.98,0.48,477
easy,13.0,0.05,0.5,1.1,0.01,3.0,500,0.99,0.5,493
easy,12.0,0.05,0.4898979485566355,2.0,0.01,3.0,500,0.8,0.6,462
easy,12.0,0.05,0.4983974317750844,2.0,0.01,3.0,500,0.9,0.54,498
easy,13.0,0.05,0.4853864439804641,2.0,0.01,3.0,500,0.95,0.62,478
easy,13.0,0.05,0.4995998398718719,2.0,0.01,3.0,500,0.98,0.48,495
easy,12.0,0.05,0.4935585071701225,2.0,0.01,3.0,500,0.99,0.42,491
easy,12.0,0.05,0.4142463035441596,0.0,0.01,6.0,500,0.8,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,6.0,500,0.9,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,6.0,500,0.95,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,6.0,500,0.98,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,6.0,500,0.99,0.78,469
easy,12.0,0.05,0.4386342439892261,0.75,0.01,6.0,500,0.8,0.74,493
easy,12.0,0.05,0.4935585071701225,0.75,0.01,6.0,500,0.9,0.58,476
easy,12.0,0.05,0.4853864439804641,0.75,0.01,6.0,500,0.95,0.62,464
easy,12.0,0.05,0.4995998398718719,0.75,0.01,6.0,500,0.98,0.52,486
easy,12.0,0.05,0.3469870314579497,0.75,0.01,6.0,500,0.99,0.86,384
easy,13.0,0.05,0.458257569495584,0.98,0.01,6.0,500,0.8,0.7,459
easy,12.0,0.05,0.4664761515876238,0.98,0.01,6.0,500,0.9,0.68,497
easy,12.0,0.05,0.4800000000000002,0.98,0.01,6.0,500,0.95,0.64,494
easy,12.0,0.05,0.5,0.98,0.01,6.0,500,0.98,0.5,493
easy,12.0,0.05,0.4935585071701224,0.98,0.01,6.0,500,0.99,0.58,500
easy,12.0,0.05,0.4935585071701224,1.0,0.01,6.0,500,0.8,0.58,494
easy,13.0,0.05,0.4935585071701224,1.0,0.01,6.0,500,0.9,0.58,491
easy,13.0,0.05,0.4995998398718718,1.0,0.01,6.0,500,0.95,0.52,499
easy,12.0,0.05,0.4853864439804641,1.0,0.01,6.0,500,0.98,0.62,386
easy,12.0,0.05,0.4898979485566355,1.0,0.01,6.0,500,0.99,0.6,485
easy,13.0,0.05,0.4995998398718719,1.1,0.01,6.0,500,0.8,0.52,489
easy,12.0,0.05,0.4582575694955839,1.1,0.01,6.0,500,0.9,0.7,418
easy,13.0,0.05,0.4983974317750844,1.1,0.01,6.0,500,0.95,0.54,456
easy,13.0,0.05,0.5,1.1,0.01,6.0,500,0.98,0.5,446
easy,12.0,0.05,0.4664761515876238,1.1,0.01,6.0,500,0.99,0.68,473
easy,13.0,0.05,0.458257569495584,2.0,0.01,6.0,500,0.8,0.7,490
easy,12.0,0.05,0.4800000000000002,2.0,0.01,6.0,500,0.9,0.64,475
easy,12.0,0.05,0.4853864439804641,2.0,0.01,6.0,500,0.95,0.62,496
easy,13.0,0.05,0.4800000000000002,2.0,0.01,6.0,500,0.98,0.64,492
easy,12.0,0.05,0.4737087712930805,2.0,0.01,6.0,500,0.99,0.66,480
easy,12.0,0.05,0.4142463035441596,0.0,0.01,8.0,500,0.8,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,8.0,500,0.9,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,8.0,500,0.95,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,8.0,500,0.98,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.01,8.0,500,0.99,0.78,469
easy,12.0,0.05,0.4737087712930806,0.75,0.01,8.0,500,0.8,0.66,480
easy,12.0,0.05,0.4963869458396345,0.75,0.01,8.0,500,0.9,0.56,475
easy,13.0,0.05,0.4898979485566355,0.75,0.01,8.0,500,0.95,0.6,473
easy,12.0,0.05,0.4963869458396345,0.75,0.01,8.0,500,0.98,0.56,486
easy,12.0,0.05,0.4386342439892262,0.75,0.01,8.0,500,0.99,0.74,481
easy,12.0,0.05,0.4664761515876238,0.98,0.01,8.0,500,0.8,0.68,499
easy,13.0,0.05,0.4983974317750844,0.98,0.01,8.0,500,0.9,0.54,496
easy,12.0,0.05,0.4737087712930806,0.98,0.01,8.0,500,0.95,0.66,469
easy,12.0,0.05,0.4800000000000002,0.98,0.01,8.0,500,0.98,0.64,483
easy,12.0,0.05,0.384187454245971,0.98,0.01,8.0,500,0.99,0.82,489
easy,12.0,0.05,0.4386342439892262,1.0,0.01,8.0,500,0.8,0.74,444
easy,12.0,0.05,0.4853864439804641,1.0,0.01,8.0,500,0.9,0.62,450
easy,12.0,0.05,0.4963869458396345,1.0,0.01,8.0,500,0.95,0.56,469
easy,12.0,0.05,0.4853864439804641,1.0,0.01,8.0,500,0.98,0.62,494
easy,12.0,0.05,0.366606055596467,1.0,0.01,8.0,500,0.99,0.84,496
easy,12.0,0.05,0.4737087712930806,1.1,0.01,8.0,500,0.8,0.66,464
easy,12.0,0.05,0.4898979485566355,1.1,0.01,8.0,500,0.9,0.6,499
easy,12.0,0.05,0.4963869458396345,1.1,0.01,8.0,500,0.95,0.44,458
easy,13.0,0.05,0.4737087712930806,1.1,0.01,8.0,500,0.98,0.66,467
easy,12.0,0.05,0.4489988864128729,1.1,0.01,8.0,500,0.99,0.72,494
easy,12.0,0.05,0.438634243989226,2.0,0.01,8.0,500,0.8,0.74,461
easy,12.0,0.05,0.4489988864128731,2.0,0.01,8.0,500,0.9,0.72,493
easy,12.0,0.05,0.4935585071701224,2.0,0.01,8.0,500,0.95,0.58,500
easy,13.0,0.05,0.4853864439804641,2.0,0.01,8.0,500,0.98,0.62,437
easy,12.0,0.05,0.4737087712930806,2.0,0.01,8.0,500,0.99,0.66,494
easy,12.0,0.05,0.4142463035441596,0.0,0.1,2.0,500,0.8,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,2.0,500,0.9,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,2.0,500,0.95,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,2.0,500,0.98,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,2.0,500,0.99,0.78,469
easy,12.0,0.05,0.384187454245971,0.75,0.1,2.0,500,0.8,0.82,407
easy,12.0,0.05,0.3469870314579497,0.75,0.1,2.0,500,0.9,0.86,362
easy,12.0,0.05,0.3469870314579495,0.75,0.1,2.0,500,0.95,0.86,350
easy,12.0,0.05,0.3249615361854385,0.75,0.1,2.0,500,0.98,0.88,441
easy,13.0,0.05,0.384187454245971,0.75,0.1,2.0,500,0.99,0.82,484
easy,12.0,0.05,0.4270831300812523,0.98,0.1,2.0,500,0.8,0.76,437
easy,12.0,0.05,0.4664761515876238,0.98,0.1,2.0,500,0.9,0.68,500
easy,12.0,0.05,0.3469870314579496,0.98,0.1,2.0,500,0.95,0.86,485
easy,12.0,0.05,0.458257569495584,0.98,0.1,2.0,500,0.98,0.7,499
easy,12.0,0.05,0.4983974317750844,0.98,0.1,2.0,500,0.99,0.54,492
easy,13.0,0.05,0.4489988864128729,1.0,0.1,2.0,500,0.8,0.72,443
easy,13.0,0.05,0.366606055596467,1.0,0.1,2.0,500,0.9,0.84,418
easy,12.0,0.05,0.4000000000000001,1.0,0.1,2.0,500,0.95,0.8,444
easy,12.0,0.05,0.4664761515876239,1.0,0.1,2.0,500,0.98,0.68,480
easy,12.0,0.05,0.4800000000000002,1.0,0.1,2.0,500,0.99,0.64,497
easy,12.0,0.05,0.4270831300812525,1.1,0.1,2.0,500,0.8,0.76,468
easy,12.0,0.05,0.4142463035441595,1.1,0.1,2.0,500,0.9,0.78,349
easy,12.0,0.05,0.4664761515876238,1.1,0.1,2.0,500,0.95,0.68,496
easy,12.0,0.05,0.4800000000000002,1.1,0.1,2.0,500,0.98,0.64,496
easy,12.0,0.05,0.4737087712930805,1.1,0.1,2.0,500,0.99,0.66,485
easy,13.0,0.05,0.4582575694955839,2.0,0.1,2.0,500,0.8,0.7,483
easy,12.0,0.05,0.4995998398718718,2.0,0.1,2.0,500,0.9,0.52,436
easy,12.0,0.05,0.4582575694955839,2.0,0.1,2.0,500,0.95,0.7,392
easy,13.0,0.05,0.4737087712930806,2.0,0.1,2.0,500,0.98,0.66,475
easy,12.0,0.05,0.4963869458396345,2.0,0.1,2.0,500,0.99,0.56,441
easy,12.0,0.05,0.4142463035441596,0.0,0.1,3.0,500,0.8,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,3.0,500,0.9,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,3.0,500,0.95,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,3.0,500,0.98,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,3.0,500,0.99,0.78,469
easy,12.0,0.05,0.4386342439892262,0.75,0.1,3.0,500,0.8,0.74,444
easy,12.0,0.05,0.4000000000000001,0.75,0.1,3.0,500,0.9,0.8,365
easy,12.0,0.05,0.4,0.75,0.1,3.0,500,0.95,0.8,488
easy,12.0,0.05,0.4000000000000002,0.75,0.1,3.0,500,0.98,0.8,494
easy,12.0,0.05,0.4142463035441595,0.75,0.1,3.0,500,0.99,0.78,495
easy,13.0,0.05,0.384187454245971,0.98,0.1,3.0,500,0.8,0.82,460
easy,12.0,0.05,0.3469870314579497,0.98,0.1,3.0,500,0.9,0.86,287
easy,12.0,0.05,0.4386342439892263,0.98,0.1,3.0,500,0.95,0.74,481
easy,12.0,0.05,0.4000000000000001,0.98,0.1,3.0,500,0.98,0.8,465
easy,12.0,0.05,0.384187454245971,0.98,0.1,3.0,500,0.99,0.82,460
easy,12.0,0.05,0.3469870314579495,1.0,0.1,3.0,500,0.8,0.86,476
easy,12.0,0.05,0.3666060555964671,1.0,0.1,3.0,500,0.9,0.84,441
easy,13.0,0.05,0.4142463035441594,1.0,0.1,3.0,500,0.95,0.78,487
easy,12.0,0.05,0.4800000000000002,1.0,0.1,3.0,500,0.98,0.64,470
easy,13.0,0.05,0.4489988864128729,1.0,0.1,3.0,500,0.99,0.72,463
easy,12.0,0.05,0.4000000000000001,1.1,0.1,3.0,500,0.8,0.8,497
easy,13.0,0.05,0.4270831300812523,1.1,0.1,3.0,500,0.9,0.76,474
easy,13.0,0.05,0.4853864439804641,1.1,0.1,3.0,500,0.95,0.62,471
easy,12.0,0.05,0.4898979485566355,1.1,0.1,3.0,500,0.98,0.6,479
easy,13.0,0.05,0.4800000000000001,1.1,0.1,3.0,500,0.99,0.64,491
easy,13.0,0.05,0.4935585071701224,2.0,0.1,3.0,500,0.8,0.58,434
easy,12.0,0.05,0.4664761515876239,2.0,0.1,3.0,500,0.9,0.68,398
easy,13.0,0.05,0.4000000000000002,2.0,0.1,3.0,500,0.95,0.8,456
easy,13.0,0.05,0.4963869458396345,2.0,0.1,3.0,500,0.98,0.56,473
easy,12.0,0.05,0.499599839871872,2.0,0.1,3.0,500,0.99,0.52,485
easy,12.0,0.05,0.4142463035441596,0.0,0.1,6.0,500,0.8,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,6.0,500,0.9,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,6.0,500,0.95,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,6.0,500,0.98,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,6.0,500,0.99,0.78,469
easy,12.0,0.05,0.3249615361854385,0.75,0.1,6.0,500,0.8,0.88,500
easy,12.0,0.05,0.4142463035441595,0.75,0.1,6.0,500,0.9,0.78,435
easy,12.0,0.05,0.384187454245971,0.75,0.1,6.0,500,0.95,0.82,471
easy,13.0,0.05,0.4489988864128729,0.75,0.1,6.0,500,0.98,0.72,487
easy,12.0,0.05,0.4582575694955839,0.75,0.1,6.0,500,0.99,0.7,477
easy,12.0,0.05,0.4000000000000002,0.98,0.1,6.0,500,0.8,0.8,469
easy,12.0,0.05,0.384187454245971,0.98,0.1,6.0,500,0.9,0.82,405
easy,13.0,0.05,0.4270831300812525,0.98,0.1,6.0,500,0.95,0.76,496
easy,12.0,0.05,0.4489988864128729,0.98,0.1,6.0,500,0.98,0.72,473
easy,12.0,0.05,0.4582575694955839,0.98,0.1,6.0,500,0.99,0.7,426
easy,12.0,0.05,0.384187454245971,1.0,0.1,6.0,500,0.8,0.82,467
easy,12.0,0.05,0.4000000000000002,1.0,0.1,6.0,500,0.9,0.8,398
easy,13.0,0.05,0.4386342439892261,1.0,0.1,6.0,500,0.95,0.74,472
easy,13.0,0.05,0.4664761515876239,1.0,0.1,6.0,500,0.98,0.68,484
easy,12.0,0.05,0.4582575694955839,1.0,0.1,6.0,500,0.99,0.7,496
easy,12.0,0.05,0.4489988864128729,1.1,0.1,6.0,500,0.8,0.72,463
easy,12.0,0.05,0.4853864439804641,1.1,0.1,6.0,500,0.9,0.62,484
easy,12.0,0.05,0.3469870314579494,1.1,0.1,6.0,500,0.95,0.86,486
easy,12.0,0.05,0.4800000000000002,1.1,0.1,6.0,500,0.98,0.64,494
easy,13.0,0.05,0.4800000000000001,1.1,0.1,6.0,500,0.99,0.64,499
easy,12.0,0.05,0.4582575694955839,2.0,0.1,6.0,500,0.8,0.7,480
easy,13.0,0.05,0.4898979485566355,2.0,0.1,6.0,500,0.9,0.6,469
easy,12.0,0.05,0.4935585071701224,2.0,0.1,6.0,500,0.95,0.58,445
easy,13.0,0.05,0.4800000000000002,2.0,0.1,6.0,500,0.98,0.64,468
easy,12.0,0.05,0.458257569495584,2.0,0.1,6.0,500,0.99,0.7,453
easy,12.0,0.05,0.4142463035441596,0.0,0.1,8.0,500,0.8,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,8.0,500,0.9,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,8.0,500,0.95,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,8.0,500,0.98,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.1,8.0,500,0.99,0.78,469
easy,12.0,0.05,0.2999999999999999,0.75,0.1,8.0,500,0.8,0.9,397
easy,12.0,0.05,0.384187454245971,0.75,0.1,8.0,500,0.9,0.82,391
easy,12.0,0.05,0.4000000000000002,0.75,0.1,8.0,500,0.95,0.8,479
easy,12.0,0.05,0.458257569495584,0.75,0.1,8.0,500,0.98,0.7,473
easy,12.0,0.05,0.4270831300812525,0.75,0.1,8.0,500,0.99,0.76,481
easy,13.0,0.05,0.366606055596467,0.98,0.1,8.0,500,0.8,0.84,397
easy,13.0,0.05,0.3249615361854384,0.98,0.1,8.0,500,0.9,0.88,406
easy,12.0,0.05,0.4737087712930806,0.98,0.1,8.0,500,0.95,0.66,474
easy,13.0,0.05,0.4,0.98,0.1,8.0,500,0.98,0.8,492
easy,12.0,0.05,0.384187454245971,0.98,0.1,8.0,500,0.99,0.82,497
easy,12.0,0.05,0.4142463035441595,1.0,0.1,8.0,500,0.8,0.78,471
easy,12.0,0.05,0.4000000000000001,1.0,0.1,8.0,500,0.9,0.8,352
easy,12.0,0.05,0.4270831300812525,1.0,0.1,8.0,500,0.95,0.76,462
easy,12.0,0.05,0.4142463035441595,1.0,0.1,8.0,500,0.98,0.78,445
easy,12.0,0.05,0.2712931993250106,1.0,0.1,8.0,500,0.99,0.92,390
easy,12.0,0.05,0.4142463035441596,1.1,0.1,8.0,500,0.8,0.78,428
easy,12.0,0.05,0.4142463035441595,1.1,0.1,8.0,500,0.9,0.78,471
easy,13.0,0.05,0.4582575694955839,1.1,0.1,8.0,500,0.95,0.7,469
easy,12.0,0.05,0.4582575694955839,1.1,0.1,8.0,500,0.98,0.7,498
easy,12.0,0.05,0.458257569495584,1.1,0.1,8.0,500,0.99,0.7,476
easy,13.0,0.05,0.4800000000000001,2.0,0.1,8.0,500,0.8,0.64,426
easy,12.0,0.05,0.4853864439804641,2.0,0.1,8.0,500,0.9,0.62,475
easy,12.0,0.05,0.4853864439804641,2.0,0.1,8.0,500,0.95,0.62,426
easy,13.0,0.05,0.4582575694955841,2.0,0.1,8.0,500,0.98,0.7,402
easy,12.0,0.05,0.4664761515876239,2.0,0.1,8.0,500,0.99,0.68,489
easy,12.0,0.05,0.4142463035441596,0.0,0.5,2.0,500,0.8,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.5,2.0,500,0.9,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.5,2.0,500,0.95,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.5,2.0,500,0.98,0.78,469
easy,12.0,0.05,0.4142463035441596,0.0,0.5,2.0,500,0.99,0.78,469
easy,12.0,0.05,0.384187454245971,0.75,0.5,2.0,500,0.8,0.82,429
easy,12.0,0.05,0.4582575694955839,0.75,0.5,2.0,500,0.9,0.7,470
easy,12.0,0.05,0.4142463035441595,0.75,0.5,2.0,500,0.95,0.78,497
easy,12.0,0.05,0.2999999999999999,0.75,0.5,2.0,500,0.98,0.9,448
easy,12.0,0.05,0.3249615361854386,0.75,0.5,2.0,500,0.99,0.88,488
easy,12.0,0.05,0.384187454245971,0.98,0.5,2.0,500,0.8,0.82,470
